real_name,obs_e:228433.0_n:8192778.0_x:14153_y:4197,obs_e:229788.0_n:8193427.0_x:12798_y:3548,obs_e:231595.0_n:8198480.0_x:10991_y:-1505,obs_e:231694.0_n:8197619.0_x:10892_y:-644,obs_e:233194.0_n:8190440.0_x:9392_y:6535,obs_e:233908.0_n:8189011.0_x:8678_y:7964,obs_e:234195.0_n:8198194.0_x:8391_y:-1219,obs_e:235327.0_n:8184950.0_x:7259_y:12025,obs_e:235614.0_n:8190354.0_x:6972_y:6621,obs_e:235682.0_n:8187652.0_x:6904_y:9323,obs_e:236163.0_n:8190958.0_x:6423_y:6017,obs_e:236538.0_n:8191417.0_x:6048_y:5558,obs_e:237006.0_n:8202926.0_x:5580_y:-5951,obs_e:237454.0_n:8185525.0_x:5132_y:11450,obs_e:237496.0_n:8190167.0_x:5090_y:6808,obs_e:238665.0_n:8188244.0_x:3921_y:8731,obs_e:238954.0_n:8189678.0_x:3632_y:7297,obs_e:239587.0_n:8185586.0_x:2999_y:11389,obs_e:239760.0_n:8190677.0_x:2826_y:6298,obs_e:240931.0_n:8186974.0_x:1655_y:10001,obs_e:241878.0_n:8190407.0_x:708_y:6568,obs_e:244750.0_n:8189532.0_x:-2164_y:7443,obs_e:244814.0_n:8189459.0_x:-2228_y:7516,obs_e:245486.0_n:8201343.0_x:-2900_y:-4368
86,0.336177,0.428838,0.613615,0.631908,0.580021,0.549072,0.917904,0.378058,0.774954,0.565197,0.875892,0.953392,0.960982,0.483954,0.915132,0.780157,0.961902,0.549137,1.13681,0.714571,1.17951,1.01676,1.00456,1.37445
87,0.038433,0.049026,0.070151,0.072242,0.06631,0.062772,0.104938,0.043221,0.088596,0.064616,0.100135,0.108996,0.109863,0.055328,0.104622,0.089191,0.109968,0.062779,0.129964,0.081693,0.134847,0.11624,0.114845,0.157132
88,1.76945,2.25716,3.22973,3.32601,3.05291,2.89001,4.83133,1.98989,4.07892,2.97488,4.6102,5.01812,5.05807,2.54726,4.81674,4.10631,5.06291,2.89035,5.98352,3.7611,6.2083,5.35165,5.28742,7.23432
89,0.091668,0.116934,0.167319,0.172307,0.158159,0.149719,0.250292,0.103088,0.211312,0.154116,0.238836,0.259969,0.262038,0.131963,0.249536,0.212731,0.262289,0.149737,0.309982,0.194847,0.321627,0.277247,0.273919,0.374781
90,0.294153,0.37523,0.536909,0.552915,0.507515,0.480434,0.80316,0.330798,0.678079,0.494543,0.766399,0.834211,0.840852,0.423457,0.800734,0.682632,0.841657,0.480491,0.994698,0.625245,1.03207,0.889656,0.878978,1.20263
91,0.250697,0.319797,0.45759,0.471232,0.432539,0.409458,0.684507,0.281929,0.577905,0.421483,0.653178,0.710972,0.716631,0.360899,0.68244,0.581786,0.717318,0.409507,0.847749,0.532876,0.879597,0.758226,0.749125,1.02496
92,0.122106,0.155763,0.222877,0.229522,0.210676,0.199434,0.333401,0.137318,0.281479,0.205291,0.318142,0.346291,0.349048,0.175782,0.332394,0.283369,0.349382,0.199457,0.412911,0.259547,0.428423,0.369307,0.364875,0.499227
93,0.922625,1.17693,1.68404,1.73425,1.59184,1.5069,2.51915,1.03756,2.12683,1.55116,2.40385,2.61654,2.63737,1.32819,2.51154,2.14111,2.6399,1.50708,3.11992,1.96111,3.23712,2.79045,2.75696,3.77211
94,0.172109,0.219548,0.314146,0.323511,0.296947,0.281102,0.469929,0.19355,0.396745,0.289358,0.448421,0.488098,0.491983,0.247765,0.46851,0.399409,0.492454,0.281135,0.581998,0.365831,0.603863,0.520538,0.514291,0.70366
95,0.125055,0.159524,0.22826,0.235065,0.215763,0.20425,0.341453,0.140635,0.288277,0.210249,0.325825,0.354654,0.357477,0.180027,0.340422,0.290212,0.35782,0.204274,0.422883,0.265815,0.43877,0.378226,0.373686,0.511283
96,0.03264,0.041637,0.059578,0.061354,0.056316,0.053311,0.089122,0.036707,0.075242,0.054876,0.085043,0.092567,0.093304,0.046988,0.088853,0.075748,0.093394,0.053317,0.110376,0.06938,0.114522,0.09872,0.097535,0.133449
97,0.356665,0.454973,0.651011,0.670419,0.61537,0.582534,0.973845,0.401098,0.822183,0.599642,0.929272,1.0115,1.01955,0.513448,0.970904,0.827703,1.02052,0.582603,1.20609,0.75812,1.2514,1.07872,1.06578,1.45821
98,0.055946,0.071367,0.102117,0.105162,0.096527,0.091376,0.152757,0.062916,0.128967,0.09406,0.145765,0.158663,0.159926,0.080539,0.152295,0.129833,0.160079,0.091387,0.189186,0.118918,0.196294,0.169208,0.167177,0.228734
99,0.413182,0.527067,0.754168,0.776651,0.71288,0.674841,1.12816,0.464655,0.952463,0.69466,1.07652,1.17177,1.1811,0.594808,1.12475,0.958858,1.18223,0.674921,1.3972,0.878249,1.44969,1.24965,1.23466,1.68927
100,0.340785,0.434716,0.622025,0.640568,0.587971,0.556597,0.930484,0.383239,0.785575,0.572943,0.887896,0.966459,0.974152,0.490587,0.927674,0.79085,0.975085,0.556663,1.15239,0.724364,1.19568,1.03069,1.01832,1.39328
101,0.519706,0.662953,0.948605,0.976885,0.896672,0.848825,1.41901,0.584451,1.19802,0.873754,1.35407,1.47388,1.48561,0.748159,1.41473,1.20607,1.48703,0.848926,1.75742,1.10468,1.82344,1.57184,1.55297,2.1248
102,0.23546,0.300359,0.429777,0.44259,0.406249,0.384571,0.642902,0.264793,0.54278,0.395865,0.613477,0.667758,0.673074,0.338963,0.640961,0.546424,0.673719,0.384617,0.796223,0.500487,0.826134,0.71214,0.703593,0.962666
103,0.457962,0.58419,0.835905,0.860825,0.790142,0.74798,1.25043,0.515014,1.05569,0.769947,1.1932,1.29877,1.30911,0.659273,1.24665,1.06278,1.31036,0.748068,1.54863,0.973433,1.60681,1.38509,1.36847,1.87236
104,0.916825,1.16953,1.67345,1.72334,1.58184,1.49743,2.50331,1.03104,2.11346,1.54141,2.38874,2.6001,2.62079,1.31984,2.49575,2.12765,2.6233,1.49761,3.10031,1.94878,3.21678,2.77291,2.73963,3.7484
105,0.029489,0.037616,0.053825,0.055429,0.050878,0.048163,0.080516,0.033162,0.067977,0.049577,0.076831,0.083629,0.084295,0.042451,0.080273,0.068433,0.084375,0.048169,0.099717,0.06268,0.103464,0.089187,0.088117,0.120563
106,0.296092,0.377703,0.540447,0.556559,0.51086,0.4836,0.808453,0.332978,0.682548,0.497803,0.77145,0.839709,0.846394,0.426247,0.806011,0.687131,0.847205,0.483657,1.00125,0.629365,1.03887,0.89552,0.884772,1.21056
107,0.56062,0.715144,1.02328,1.05379,0.967262,0.915649,1.53073,0.630462,1.29234,0.94254,1.46067,1.58991,1.60256,0.807058,1.5261,1.30102,1.6041,0.915758,1.89578,1.19164,1.967,1.69558,1.67523,2.29207
108,0.109197,0.139295,0.199314,0.205256,0.188402,0.178349,0.298153,0.1228,0.25172,0.183587,0.284506,0.30968,0.312145,0.157198,0.297252,0.25341,0.312444,0.17837,0.369256,0.232106,0.383128,0.330262,0.326298,0.446446
109,0.137624,0.175557,0.2512,0.258689,0.237448,0.224778,0.37577,0.154769,0.317249,0.231379,0.358571,0.390298,0.393405,0.19812,0.374635,0.319379,0.393782,0.224804,0.465384,0.29253,0.482867,0.416238,0.411243,0.562668
110,0.714237,0.911102,1.30367,1.34254,1.2323,1.16655,1.95016,0.803215,1.64645,1.20081,1.8609,2.02556,2.04168,1.0282,1.94427,1.65751,2.04364,1.16669,2.41524,1.51816,2.50597,2.16019,2.13426,2.92012
111,0.20098,0.256376,0.366843,0.377779,0.346759,0.328256,0.548759,0.226018,0.463298,0.337897,0.523642,0.569975,0.574512,0.289327,0.547101,0.466408,0.575062,0.328295,0.679627,0.427198,0.705159,0.607857,0.600562,0.821697
112,0.301638,0.384778,0.550571,0.566984,0.520429,0.492659,0.823597,0.339215,0.695333,0.507127,0.785901,0.855438,0.862248,0.434232,0.821109,0.700002,0.863074,0.492717,1.02001,0.641154,1.05833,0.912294,0.901345,1.23323
113,0.055945,0.071366,0.102116,0.10516,0.096525,0.091375,0.152754,0.062915,0.128965,0.094058,0.145763,0.15866,0.159923,0.080538,0.152293,0.129831,0.160076,0.091385,0.189183,0.118916,0.196291,0.169205,0.167174,0.228731
114,0.504206,0.643181,0.920313,0.947749,0.869929,0.823509,1.37669,0.56702,1.16229,0.847695,1.31368,1.42992,1.4413,0.725845,1.37254,1.1701,1.44268,0.823607,1.70501,1.07173,1.76906,1.52496,1.50665,2.06142
115,0.027431,0.034992,0.05007,0.051562,0.047329,0.044803,0.074899,0.030849,0.063235,0.046119,0.071471,0.077795,0.078414,0.03949,0.074673,0.063659,0.078489,0.044808,0.092761,0.058307,0.096246,0.082965,0.08197,0.112152
116,0.357757,0.456366,0.653003,0.672471,0.617253,0.584317,0.976825,0.402326,0.824699,0.601477,0.932116,1.01459,1.02267,0.51502,0.973875,0.830236,1.02365,0.584386,1.20978,0.76044,1.25523,1.08203,1.06904,1.46267
117,0.307038,0.391666,0.560427,0.577134,0.529745,0.501478,0.83834,0.345288,0.707781,0.516206,0.79997,0.870752,0.877684,0.442005,0.835808,0.712533,0.878524,0.501537,1.03827,0.652632,1.07727,0.928625,0.91748,1.25531
118,0.291421,0.371746,0.531923,0.547781,0.502802,0.475972,0.795702,0.327726,0.671783,0.489951,0.759282,0.826465,0.833044,0.419524,0.793298,0.676293,0.833842,0.476029,0.985461,0.619439,1.02248,0.881395,0.870816,1.19146
119,0.883801,1.1274,1.61318,1.66127,1.52486,1.44349,2.41315,0.993904,2.03733,1.48589,2.30269,2.50644,2.52639,1.2723,2.40586,2.05101,2.52881,1.44366,2.98863,1.87859,3.10091,2.67303,2.64095,3.61338
120,0.094309,0.120304,0.17214,0.177272,0.162716,0.154034,0.257504,0.106058,0.217401,0.158557,0.245718,0.26746,0.269589,0.135766,0.256726,0.218861,0.269847,0.154052,0.318914,0.200462,0.330895,0.285236,0.281812,0.38558
121,0.227949,0.290779,0.416069,0.428473,0.39329,0.372304,0.622396,0.256347,0.525467,0.383238,0.593909,0.646459,0.651605,0.328151,0.620516,0.528995,0.652229,0.372349,0.770825,0.484523,0.799783,0.689425,0.68115,0.93196
122,0.155961,0.198949,0.284672,0.293158,0.269087,0.254728,0.425839,0.175391,0.359521,0.262209,0.406349,0.442303,0.445824,0.224519,0.424553,0.361935,0.446251,0.254759,0.527394,0.331508,0.547207,0.4717,0.466039,0.637641
123,0.096914,0.123627,0.176895,0.182168,0.16721,0.158288,0.264616,0.108988,0.223406,0.162937,0.252505,0.274847,0.277035,0.139516,0.263817,0.224906,0.2773,0.158307,0.327722,0.205999,0.340034,0.293114,0.289596,0.39623
124,0.022605,0.028836,0.04126,0.042491,0.039002,0.03692,0.061721,0.025421,0.052109,0.038005,0.058896,0.064108,0.064618,0.032542,0.061535,0.052459,0.06468,0.036925,0.076441,0.048049,0.079312,0.068368,0.067548,0.09242
125,0.110212,0.140589,0.201166,0.207163,0.190153,0.180006,0.300923,0.123942,0.254059,0.185293,0.28715,0.312557,0.315046,0.158658,0.300014,0.255765,0.315347,0.180027,0.372688,0.234263,0.386689,0.333331,0.329331,0.450595
126,0.406021,0.517933,0.741098,0.763192,0.700526,0.663146,1.10861,0.456603,0.935957,0.682621,1.05787,1.15147,1.16063,0.5845,1.10526,0.942241,1.16175,0.663224,1.37299,0.863029,1.42457,1.228,1.21326,1.66
127,0.131508,0.167756,0.240038,0.247194,0.226897,0.21479,0.359072,0.147891,0.303152,0.221098,0.342637,0.372954,0.375923,0.189317,0.357988,0.305187,0.376283,0.214815,0.444704,0.279531,0.46141,0.397742,0.392969,0.537665
128,0.187027,0.238578,0.341375,0.351552,0.322686,0.305468,0.510662,0.210327,0.431134,0.314439,0.487289,0.530405,0.534628,0.269241,0.50912,0.434029,0.53514,0.305504,0.632445,0.397541,0.656205,0.565658,0.558869,0.764653
129,0.042581,0.054318,0.077722,0.080039,0.073467,0.069547,0.116264,0.047886,0.098158,0.071589,0.110943,0.120759,0.121721,0.061299,0.115913,0.098817,0.121837,0.069555,0.143991,0.09051,0.1494,0.128785,0.12724,0.174091
130,0.032079,0.040921,0.058553,0.060299,0.055348,0.052394,0.08759,0.036076,0.073949,0.053933,0.083581,0.090976,0.0917,0.046181,0.087325,0.074446,0.091788,0.052401,0.108478,0.068187,0.112554,0.097023,0.095858,0.131155
131,0.632589,0.806949,1.15465,1.18907,1.09143,1.03319,1.72723,0.711396,1.45824,1.06354,1.64817,1.79401,1.80829,0.910662,1.72201,1.46803,1.81002,1.03332,2.13914,1.34462,2.2195,1.91325,1.89028,2.58631
132,1.73511,2.21336,3.16704,3.26146,2.99366,2.83392,4.73757,1.95127,3.99976,2.91715,4.52073,4.92073,4.9599,2.49783,4.72326,4.02662,4.96465,2.83425,5.86739,3.68811,6.08781,5.24778,5.1848,7.09392
133,0.051672,0.065914,0.094315,0.097126,0.089151,0.084394,0.141085,0.058109,0.119113,0.086873,0.134627,0.146539,0.147706,0.074385,0.140659,0.119913,0.147847,0.084404,0.174731,0.109832,0.181295,0.156279,0.154403,0.211257
134,1.75623,2.24031,3.2056,3.30117,3.03011,2.86842,4.79525,1.97502,4.04846,2.95266,4.57577,4.98064,5.02029,2.52824,4.78077,4.07564,5.0251,2.86876,5.93882,3.73301,6.16193,5.31167,5.24792,7.18028
135,0.251643,0.321003,0.459316,0.473009,0.43417,0.411002,0.687089,0.282992,0.580085,0.423073,0.655641,0.713653,0.719334,0.362259,0.685014,0.58398,0.720023,0.411051,0.850946,0.534885,0.882914,0.761085,0.75195,1.02883
136,0.473763,0.604347,0.864746,0.890526,0.817404,0.773788,1.29357,0.532784,1.09212,0.796512,1.23436,1.34358,1.35428,0.68202,1.28966,1.09945,1.35557,0.773879,1.60206,1.00702,1.66225,1.43288,1.41569,1.93696
137,0.119079,0.1519,0.217351,0.223831,0.205452,0.194489,0.325134,0.133913,0.2745,0.200201,0.310253,0.337705,0.340393,0.171423,0.324153,0.276343,0.340719,0.194512,0.402673,0.253111,0.4178,0.36015,0.355827,0.486848
138,0.814846,1.03944,1.48731,1.53165,1.40589,1.33087,2.22487,0.916359,1.87838,1.36996,2.12304,2.31089,2.32928,1.17304,2.21815,1.89099,2.33151,1.33103,2.75546,1.73202,2.85897,2.46448,2.4349,3.33146
139,0.120216,0.153351,0.219426,0.225968,0.207413,0.196346,0.328239,0.135192,0.27712,0.202112,0.313215,0.340929,0.343643,0.17306,0.327247,0.278981,0.343972,0.196369,0.406517,0.255528,0.421789,0.363588,0.359225,0.491496
140,0.479111,0.611169,0.874507,0.900578,0.826631,0.782522,1.30817,0.538798,1.10444,0.805503,1.2483,1.35875,1.36956,0.689719,1.30422,1.11186,1.37088,0.782615,1.62015,1.01839,1.68101,1.44906,1.43166,1.95882
141,0.172627,0.220208,0.31509,0.324484,0.29784,0.281947,0.471342,0.194132,0.397938,0.290228,0.449769,0.489565,0.493462,0.24851,0.469919,0.40061,0.493935,0.281981,0.583748,0.366931,0.605678,0.522104,0.515837,0.705776
142,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
143,1.20169,1.53292,2.19342,2.25881,2.07334,1.9627,3.28113,1.3514,2.77014,2.02034,3.13095,3.40798,3.43511,1.72994,3.27122,2.78874,3.4384,1.96294,4.06362,2.5543,4.21627,3.63449,3.59087,4.91308
144,0.21236,0.270893,0.387615,0.39917,0.366394,0.346843,0.579832,0.238816,0.489531,0.35703,0.553293,0.602249,0.607043,0.305709,0.57808,0.492818,0.607624,0.346884,0.71811,0.451388,0.745088,0.642277,0.634568,0.868225
145,0.31921,0.407194,0.582645,0.600015,0.550747,0.521359,0.871576,0.358977,0.735841,0.536671,0.831684,0.905273,0.91248,0.459528,0.868944,0.740782,0.913354,0.521421,1.07943,0.678506,1.11998,0.965441,0.953854,1.30508
146,1.17031,1.49288,2.13612,2.19981,2.01918,1.91144,3.19542,1.3161,2.69778,1.96757,3.04917,3.31896,3.34538,1.68475,3.18577,2.7159,3.34859,1.91166,3.95747,2.48758,4.10614,3.53955,3.49707,4.78474
147,0.457736,0.583902,0.835492,0.860399,0.789751,0.74761,1.24981,0.51476,1.05517,0.769566,1.1926,1.29813,1.30846,0.658947,1.24603,1.06225,1.30972,0.747699,1.54787,0.972952,1.60601,1.38441,1.36779,1.87143
148,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
149,0.16974,0.216525,0.309821,0.319057,0.292859,0.277232,0.46346,0.190885,0.391282,0.285374,0.442247,0.481378,0.48521,0.244354,0.46206,0.39391,0.485674,0.277265,0.573986,0.360794,0.595549,0.513372,0.50721,0.693972
150,0.071546,0.091267,0.130592,0.134485,0.123442,0.116855,0.195352,0.08046,0.164928,0.120287,0.18641,0.202904,0.204519,0.102997,0.194762,0.166036,0.204715,0.116869,0.241939,0.152077,0.251028,0.21639,0.213793,0.292514
151,0.64293,0.820141,1.17352,1.20851,1.10928,1.05008,1.75547,0.723026,1.48208,1.08092,1.67512,1.82334,1.83785,0.925549,1.75016,1.49203,1.83961,1.05021,2.17411,1.3666,2.25579,1.94452,1.92118,2.62859
152,0.09534,0.121619,0.174021,0.179209,0.164494,0.155717,0.260318,0.107217,0.219777,0.16029,0.248403,0.270382,0.272535,0.13725,0.259532,0.221253,0.272796,0.155735,0.322399,0.202652,0.33451,0.288353,0.284892,0.389793
153,0.033108,0.042234,0.060432,0.062233,0.057123,0.054075,0.0904,0.037233,0.076321,0.055663,0.086262,0.093895,0.094642,0.047662,0.090127,0.076834,0.094733,0.054082,0.111958,0.070374,0.116164,0.100135,0.098933,0.135362
154,0.236165,0.30126,0.431066,0.443917,0.407466,0.385724,0.64483,0.265587,0.544407,0.397052,0.615316,0.66976,0.675092,0.339979,0.642882,0.548062,0.675738,0.38577,0.798609,0.501988,0.828611,0.714275,0.705702,0.965551
155,1.76018,2.24533,3.2128,3.30858,3.03691,2.87486,4.80601,1.97946,4.05755,2.95929,4.58604,4.99182,5.03156,2.53391,4.7915,4.08479,5.03638,2.8752,5.95216,3.74139,6.17576,5.3236,5.25971,7.1964
156,1.05769,1.34922,1.93057,1.98812,1.82488,1.7275,2.88793,1.18946,2.43818,1.77824,2.75575,2.99959,3.02346,1.52263,2.87921,2.45455,3.02636,1.72771,3.57665,2.2482,3.71102,3.19895,3.16056,4.32432
157,1.13597,1.44907,2.07344,2.13526,1.95993,1.85535,3.10166,1.27748,2.61862,1.90984,2.9597,3.22157,3.24722,1.63531,3.09229,2.6362,3.25033,1.85557,3.84135,2.41458,3.98565,3.43569,3.39446,4.64435
158,0.267727,0.34152,0.488673,0.503242,0.46192,0.437272,0.731005,0.30108,0.617162,0.450114,0.697547,0.759267,0.765311,0.385414,0.728797,0.621305,0.766044,0.437324,0.905336,0.569073,0.939347,0.809731,0.800012,1.09459
159,0.224813,0.286778,0.410345,0.422578,0.38788,0.367182,0.613833,0.25282,0.518238,0.377966,0.585738,0.637565,0.64264,0.323636,0.611979,0.521717,0.643256,0.367226,0.760221,0.477857,0.78878,0.67994,0.671779,0.919138
160,0.069342,0.088455,0.126568,0.130341,0.119638,0.113255,0.189332,0.07798,0.159846,0.116581,0.180666,0.196652,0.198217,0.099823,0.18876,0.16092,0.198407,0.113268,0.234484,0.147391,0.243293,0.209722,0.207205,0.283501
161,0.078753,0.100459,0.143745,0.14803,0.135875,0.128625,0.215027,0.088563,0.18154,0.132402,0.205185,0.223341,0.225118,0.113371,0.214378,0.182759,0.225334,0.12864,0.266307,0.167395,0.276312,0.238185,0.235326,0.321976
162,0.096089,0.122574,0.175389,0.180617,0.165787,0.15694,0.262363,0.10806,0.221504,0.161549,0.250355,0.272507,0.274676,0.138328,0.261571,0.222991,0.274939,0.156959,0.324932,0.204245,0.337139,0.290618,0.28713,0.392856
163,0.032499,0.041457,0.05932,0.061088,0.056072,0.05308,0.088736,0.036548,0.074917,0.054639,0.084675,0.092167,0.092901,0.046785,0.088468,0.07542,0.09299,0.053086,0.109898,0.069079,0.114027,0.098293,0.097113,0.132871
164,0.234957,0.299718,0.42886,0.441645,0.405381,0.38375,0.641529,0.264227,0.541621,0.39502,0.612167,0.666332,0.671636,0.338239,0.639592,0.545257,0.67228,0.383795,0.794522,0.499418,0.82437,0.710619,0.70209,0.96061
165,0.923123,1.17756,1.68495,1.73518,1.59271,1.50772,2.52051,1.03812,2.12798,1.552,2.40515,2.61796,2.6388,1.32891,2.5129,2.14227,2.64133,1.5079,3.1216,1.96217,3.23888,2.79196,2.75845,3.77415
166,0.174655,0.222795,0.318793,0.328297,0.30134,0.28526,0.476881,0.196413,0.402614,0.293638,0.455054,0.495318,0.499261,0.25143,0.475441,0.405317,0.499739,0.285294,0.590608,0.371243,0.612796,0.528239,0.521899,0.714069
167,0.231018,0.294694,0.421671,0.434241,0.398586,0.377317,0.630775,0.259798,0.532541,0.388398,0.601905,0.655162,0.660378,0.332569,0.62887,0.536117,0.66101,0.377362,0.781203,0.491047,0.810551,0.698707,0.690321,0.944507
168,0.15532,0.198132,0.283502,0.291954,0.267981,0.253682,0.424089,0.17467,0.358044,0.261132,0.404679,0.440486,0.443992,0.223596,0.422809,0.360448,0.444417,0.253712,0.525227,0.330146,0.544958,0.469762,0.464124,0.635021
169,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
170,0.589339,0.751779,1.0757,1.10777,1.01681,0.962555,1.60914,0.662758,1.35854,0.990824,1.53549,1.67135,1.68466,0.848401,1.60428,1.36766,1.68627,0.962669,1.99289,1.25269,2.06776,1.78244,1.76104,2.40949
171,0.357836,0.456466,0.653147,0.672619,0.61739,0.584446,0.977041,0.402415,0.824881,0.60161,0.932322,1.01482,1.02289,0.515133,0.97409,0.830419,1.02387,0.584515,1.21005,0.760608,1.2555,1.08226,1.06927,1.463
172,0.300046,0.382747,0.547665,0.563992,0.517682,0.490058,0.81925,0.337425,0.691663,0.504451,0.781753,0.850923,0.857697,0.43194,0.816775,0.696308,0.858519,0.490116,1.01463,0.63777,1.05274,0.907479,0.896587,1.22672
173,0.100259,0.127894,0.183001,0.188456,0.172982,0.163752,0.27375,0.11275,0.231117,0.168561,0.26122,0.284334,0.286597,0.144331,0.272923,0.232669,0.286872,0.163771,0.339034,0.213109,0.351771,0.303232,0.299592,0.409906
174,0.22284,0.284262,0.406744,0.41887,0.384476,0.36396,0.608447,0.250601,0.51369,0.374649,0.580598,0.63197,0.637001,0.320796,0.606609,0.517139,0.637611,0.364003,0.75355,0.473664,0.781858,0.673973,0.665884,0.911073
175,0.139585,0.178059,0.254781,0.262376,0.240832,0.227981,0.381125,0.156974,0.321771,0.234677,0.363681,0.39586,0.399012,0.200944,0.379974,0.323931,0.399394,0.228008,0.472016,0.296699,0.489749,0.422171,0.417104,0.570687
176,0.097816,0.124777,0.178541,0.183863,0.168766,0.159761,0.267078,0.110002,0.225485,0.164453,0.254854,0.277404,0.279612,0.140814,0.266272,0.226999,0.27988,0.15978,0.330772,0.207915,0.343198,0.295841,0.292291,0.399916
177,0.709919,0.905594,1.29579,1.33442,1.22485,1.15949,1.93837,0.798359,1.6365,1.19355,1.84965,2.01331,2.02934,1.02198,1.93252,1.64749,2.03129,1.15963,2.40064,1.50899,2.49082,2.14713,2.12136,2.90247
178,0.26816,0.342073,0.489464,0.504056,0.462668,0.43798,0.732187,0.301567,0.61816,0.450842,0.698675,0.760495,0.766549,0.386037,0.729976,0.622311,0.767283,0.438031,0.9068,0.569994,0.940866,0.811041,0.801306,1.09636
179,0.17865,0.227891,0.326084,0.335805,0.308232,0.291785,0.487788,0.200906,0.411822,0.300354,0.465462,0.506647,0.51068,0.25718,0.486315,0.414587,0.511169,0.291819,0.604116,0.379734,0.626811,0.54032,0.533835,0.730401
180,0.31354,0.39996,0.572294,0.589356,0.540963,0.512097,0.856093,0.3526,0.722769,0.527137,0.81691,0.889191,0.89627,0.451365,0.853508,0.727622,0.897128,0.512158,1.06025,0.666452,1.10009,0.94829,0.936909,1.28189
181,0.257064,0.327919,0.469212,0.4832,0.443524,0.419858,0.701892,0.289089,0.592583,0.432188,0.669767,0.729029,0.734832,0.370064,0.699772,0.596562,0.735536,0.419907,0.86928,0.54641,0.901937,0.777483,0.768151,1.051
182,0.239974,0.306118,0.438017,0.451075,0.414037,0.391944,0.655228,0.269869,0.553186,0.403455,0.625238,0.68056,0.685978,0.345461,0.653249,0.5569,0.686635,0.39199,0.811487,0.510082,0.841973,0.725793,0.717082,0.981122
183,0.60259,0.768682,1.09989,1.13268,1.03967,0.984198,1.64532,0.67766,1.38909,1.0131,1.57002,1.70893,1.72254,0.867477,1.64035,1.39841,1.72419,0.984314,2.0377,1.28085,2.11425,1.82252,1.80064,2.46366
184,0.069785,0.08902,0.127377,0.131175,0.120404,0.113979,0.190543,0.078479,0.160869,0.117327,0.181822,0.19791,0.199486,0.100462,0.189968,0.161949,0.199677,0.113993,0.235984,0.148334,0.24485,0.211064,0.208531,0.285315
185,1.00004,1.27568,1.82534,1.87976,1.72541,1.63335,2.73053,1.12462,2.30529,1.68131,2.60555,2.83609,2.85867,1.43964,2.72228,2.32077,2.86141,1.63354,3.3817,2.12566,3.50875,3.02459,2.98829,4.08862
186,0.131,0.167107,0.23911,0.246238,0.226019,0.213959,0.357684,0.147319,0.30198,0.220243,0.341313,0.371512,0.37447,0.188585,0.356603,0.304007,0.374828,0.213984,0.442984,0.27845,0.459626,0.396204,0.391449,0.535586
187,0.26209,0.33433,0.478385,0.492646,0.452195,0.428066,0.715614,0.294741,0.604168,0.440637,0.68286,0.743281,0.749198,0.377299,0.713453,0.608224,0.749915,0.428116,0.886274,0.557092,0.919569,0.792682,0.783168,1.07154
188,0.063156,0.080563,0.115276,0.118713,0.108965,0.103151,0.172441,0.071023,0.145586,0.10618,0.164548,0.179108,0.180534,0.090917,0.17192,0.146563,0.180706,0.103163,0.213565,0.134242,0.221588,0.191012,0.188719,0.258209
189,0.52624,0.671287,0.960529,0.989165,0.907944,0.859496,1.43685,0.591798,1.21308,0.884738,1.37109,1.4924,1.50428,0.757564,1.43251,1.22123,1.50572,0.859598,1.77951,1.11856,1.84637,1.5916,1.57249,2.15151
190,0.116298,0.148354,0.212276,0.218604,0.200655,0.189948,0.317543,0.130787,0.26809,0.195526,0.303009,0.32982,0.332445,0.167421,0.316584,0.26989,0.332764,0.18997,0.393271,0.247201,0.408045,0.351741,0.347519,0.47548
191,0.676804,0.863352,1.23535,1.27218,1.16772,1.10541,1.84796,0.76112,1.56017,1.13787,1.76338,1.9194,1.93468,0.974314,1.84238,1.57064,1.93653,1.10554,2.28866,1.4386,2.37464,2.04697,2.02241,2.76708
192,0.041678,0.053166,0.076073,0.078341,0.071909,0.068072,0.113798,0.04687,0.096076,0.070071,0.108589,0.118198,0.119138,0.059999,0.113454,0.096721,0.119253,0.06808,0.140937,0.088589,0.146231,0.126053,0.12454,0.170398
193,0.2324,0.296457,0.424194,0.43684,0.400971,0.379575,0.63455,0.261353,0.535728,0.390722,0.605507,0.659083,0.664329,0.334559,0.632634,0.539325,0.664966,0.37962,0.785878,0.493985,0.815401,0.702888,0.694452,0.950159
194,0.291584,0.371954,0.53222,0.548087,0.503083,0.476238,0.796146,0.327909,0.672158,0.490225,0.759707,0.826927,0.833509,0.419759,0.793742,0.676671,0.834308,0.476295,0.986012,0.619785,1.02305,0.881887,0.871303,1.19213
