real_name,obs_e:228433.0_n:8192778.0_x:14153_y:4197,obs_e:229788.0_n:8193427.0_x:12798_y:3548,obs_e:231595.0_n:8198480.0_x:10991_y:-1505,obs_e:231694.0_n:8197619.0_x:10892_y:-644,obs_e:233194.0_n:8190440.0_x:9392_y:6535,obs_e:233908.0_n:8189011.0_x:8678_y:7964,obs_e:234195.0_n:8198194.0_x:8391_y:-1219,obs_e:235327.0_n:8184950.0_x:7259_y:12025,obs_e:235614.0_n:8190354.0_x:6972_y:6621,obs_e:235682.0_n:8187652.0_x:6904_y:9323,obs_e:236163.0_n:8190958.0_x:6423_y:6017,obs_e:236538.0_n:8191417.0_x:6048_y:5558,obs_e:237006.0_n:8202926.0_x:5580_y:-5951,obs_e:237454.0_n:8185525.0_x:5132_y:11450,obs_e:237496.0_n:8190167.0_x:5090_y:6808,obs_e:238665.0_n:8188244.0_x:3921_y:8731,obs_e:238954.0_n:8189678.0_x:3632_y:7297,obs_e:239587.0_n:8185586.0_x:2999_y:11389,obs_e:239760.0_n:8190677.0_x:2826_y:6298,obs_e:240931.0_n:8186974.0_x:1655_y:10001,obs_e:241878.0_n:8190407.0_x:708_y:6568,obs_e:244750.0_n:8189532.0_x:-2164_y:7443,obs_e:244814.0_n:8189459.0_x:-2228_y:7516,obs_e:245486.0_n:8201343.0_x:-2900_y:-4368
752,5.48332,4.27726,3.37514,3.109,8.93169,17.6596,3.50145,20.7586,13.9515,27.1087,27.5573,19.6581,8.05513,20.1621,29.7207,22.9468,28.8829,9.03808,32.9825,9.67403,14.8989,24.9847,4.57054,4.46878
753,7.83898,4.72511,4.4003,4.44846,9.24455,16.235,5.78774,19.477,12.2368,25.0416,27.0579,20.5821,6.43245,19.729,32.0852,23.6921,28.6265,8.12354,32.7526,7.89963,13.6154,22.9184,5.08723,4.52988
754,6.03518,3.89333,2.29263,3.65377,9.96733,17.3953,3.82883,20.4929,13.3691,26.4826,25.5802,20.4438,6.92963,19.3103,29.1727,20.5349,28.1784,9.33873,34.3839,8.62626,14.5611,23.5681,7.13638,3.89102
755,6.79595,6.45938,4.56486,4.00098,9.39859,15.2658,2.46862,19.6156,13.5851,26.0646,28.2177,18.9742,8.11798,21.1817,30.1019,22.1232,28.1982,6.81385,33.7968,9.7973,13.3643,25.206,7.10829,4.38896
756,6.29058,4.40927,3.01396,4.14727,9.7383,15.5301,5.42531,19.7261,13.9137,23.8286,29.4614,20.335,7.83368,20.7458,29.385,21.433,29.8459,8.9895,33.9542,10.0463,12.6783,25.1101,7.55335,5.06304
757,5.94456,5.51361,5.23024,3.75245,9.36367,15.4723,3.25464,18.5855,10.8164,25.2524,27.1665,17.9791,8.68001,20.1179,29.7768,21.297,28.9362,8.99101,33.9244,10.3172,14.6372,24.4025,4.96993,2.31355
758,7.6643,4.37168,2.42625,3.13432,8.24943,17.7163,3.79799,20.5828,13.1629,24.9842,27.6857,21.484,8.56696,19.2037,28.4703,20.1346,27.6534,7.79546,33.1625,9.02373,13.3901,25.2425,7.57711,4.48592
759,7.88527,4.3833,4.8589,2.49782,10.4186,14.8598,3.07302,19.7086,15.5616,26.1477,29.067,20.079,8.07178,21.1766,30.0025,21.342,28.1777,8.04364,35.2178,8.24834,12.2184,24.4107,7.16758,4.34072
760,8.00351,4.5338,3.39754,2.26264,9.55872,17.951,4.51684,20.2858,12.6631,23.22,28.5615,19.9805,7.5748,20.2696,29.9896,20.4784,28.2906,10.3146,34.9362,10.0153,12.2834,24.9413,6.47061,4.05377
761,6.23594,5.31526,3.60708,3.86999,8.26,14.8217,4.55007,18.6903,14.3072,25.4446,25.8704,20.7488,7.56684,20.4733,28.2656,22.8356,29.6148,8.55393,31.8348,9.94354,14.1661,24.9891,7.12986,3.64426
762,7.25707,5.80046,3.23023,4.30941,10.6288,15.8149,3.19938,19.5966,13.7474,25.8341,26.7279,19.1274,8.56344,19.594,28.5001,22.0233,28.4933,8.93598,32.8907,10.9756,14.0673,24.9545,7.26863,3.14912
763,6.4657,5.18059,5.03892,4.12019,10.2875,16.5466,4.89984,20.2817,12.985,24.4743,28.5177,20.0694,6.57965,19.9079,29.5845,22.0407,28.6138,10.1321,34.4282,11.5078,11.6977,22.6926,6.72212,4.6473
764,8.50802,4.76177,2.60116,4.17321,8.99528,15.3172,3.54633,18.8245,13.2024,24.6802,27.3807,18.2305,8.94376,19.5256,32.1461,22.7569,28.5185,7.91392,33.6376,8.84619,14.0332,25.2078,5.9985,4.17258
765,6.89277,6.20898,5.65266,5.13379,8.03127,17.3811,3.93828,20.9645,13.1129,25.4757,27.4912,19.5551,8.4285,20.6714,30.0601,23.09,26.9672,7.93402,32.8923,9.91239,12.2399,25.1576,7.84272,4.24821
766,7.4548,5.10174,4.30283,4.27904,9.28398,15.6343,3.98977,19.2759,13.3012,25.5826,27.9417,20.5792,8.24072,20.145,30.4286,20.2984,28.0042,8.69336,35.122,7.6893,14.3184,26.2385,6.19659,2.66116
767,7.38553,5.74608,5.36049,3.58602,11.3979,15.0591,1.81013,20.9066,13.8411,25.6416,28.1957,20.3181,6.02718,18.719,29.2053,21.1789,29.0106,7.79064,33.4844,8.35954,12.2972,25.2799,5.39678,3.28811
768,7.15244,5.53962,4.3962,5.96133,9.90045,16.47,2.45061,20.2533,14.4718,24.6545,28.1756,18.5134,7.49745,21.8561,29.1139,21.5638,28.8932,7.93894,34.2819,10.8107,13.1973,26.3846,5.23596,1.94047
769,5.97752,4.44128,4.5437,5.43824,11.6456,15.7835,3.80975,19.1983,13.6102,25.8918,29.7462,21.5753,10.1452,18.818,29.2931,23.2647,31.4022,9.51012,33.9685,9.42857,13.7445,24.8458,7.1515,4.04346
770,6.57295,4.55023,2.98893,4.28557,10.3328,16.8111,4.55843,19.3253,12.5274,26.281,27.1696,20.9277,9.08231,20.5125,31.1618,22.1901,28.6913,8.79296,33.6397,9.14495,12.8414,24.7434,5.16924,3.56222
771,7.74921,5.27558,4.78031,5.20942,9.75526,15.0519,2.4635,19.5037,14.1661,26.1946,27.2849,18.5223,8.1377,20.2578,30.676,21.8461,30.5446,8.31944,35.0358,8.02716,15.201,24.8199,5.7017,5.16045
772,7.00075,6.3681,3.40655,2.65202,8.67876,15.0154,4.22199,20.2706,14.3325,25.2544,26.6674,19.5764,7.60711,21.8877,29.5923,21.7773,28.2353,8.79212,34.5694,10.3729,15.9337,24.357,6.86729,4.67681
773,6.67374,5.8862,4.96915,3.50889,10.2224,15.3616,4.34137,18.8325,12.9911,25.8911,27.3239,20.3236,6.15967,20.8361,30.0973,21.3726,27.5242,8.75689,33.4029,9.56868,13.6062,26.141,5.13097,4.08909
774,6.32879,4.85312,4.11595,3.67905,7.81193,15.4691,5.13905,21.0912,14.4435,27.149,28.8788,21.2625,9.75513,19.3617,28.5497,21.8293,27.5323,9.85507,33.9586,9.70042,13.3493,24.54,4.59357,3.55423
775,6.53278,5.78085,3.99193,4.70192,8.13751,15.8092,3.06594,21.1498,14.0309,24.8645,27.0887,19.5537,8.5801,20.0358,29.6064,23.5913,29.79,9.52566,34.7348,8.50969,14.4724,24.7228,8.31337,3.15311
776,7.0916,5.56687,2.39478,4.7073,10.663,16.7959,3.46836,21.4131,13.6464,24.8869,27.7709,21.3341,7.35493,20.3983,31.3151,21.6321,28.0317,10.922,32.5931,9.14603,15.6793,24.868,6.37576,4.67127
777,5.5454,5.08135,3.68192,3.08113,10.1182,15.7179,4.6513,20.6776,13.327,25.1818,28.1775,19.0766,10.0751,20.3752,28.8086,22.3088,29.2048,6.80943,34.5622,8.65824,14.729,27.1188,7.67138,4.06877
778,7.58555,4.7581,4.05099,3.19612,10.712,16.1579,3.78998,19.9203,14.6396,25.1621,28.3043,18.5905,6.62066,20.1795,30.1385,21.9345,29.1014,8.79658,35.3734,8.90584,13.5194,26.7873,6.39683,2.39244
779,6.19508,5.24312,1.80158,3.93894,9.33547,16.4062,1.98832,20.1102,13.3238,25.918,28.5999,19.2513,7.01147,21.3164,31.2482,22.966,28.9557,7.82117,33.7672,8.58764,15.5778,24.5898,4.78017,3.70276
780,4.28252,5.17399,2.83192,4.80034,10.2378,16.1715,4.31632,18.7667,13.9037,24.5613,29.7089,18.2333,7.66468,19.2204,30.053,21.8102,29.5441,7.90064,33.7098,9.3584,12.7955,24.1278,5.54735,5.08177
781,8.75988,5.35719,2.72177,1.8043,8.18966,15.5856,4.53291,20.8561,13.8077,26.3299,28.4662,18.8801,10.0867,19.9496,29.8478,22.9002,28.6619,7.80933,34.1727,8.07757,13.4972,26.0278,6.31315,4.00808
782,6.51855,4.51228,4.65965,4.43529,9.47842,15.2562,5.43151,19.1258,14.7915,25.4139,26.5626,19.8945,7.52802,19.4505,30.2848,20.8402,28.0017,9.66216,32.6224,7.13432,15.0577,24.1331,4.57047,5.22613
783,7.31373,6.23534,2.98087,4.8319,10.0512,17.7991,3.80892,20.8282,15.3439,24.603,30.1445,19.487,6.59322,19.1372,31.2464,20.211,28.5043,8.11107,33.9896,10.0757,12.1675,24.6451,6.32373,2.59474
784,8.60171,3.40567,5.85304,3.76521,10.4478,16.6931,4.17282,21.3284,12.98,23.5508,28.1402,19.3729,7.44135,20.9716,30.9395,23.0851,29.8317,8.32452,34.459,7.58555,15.3613,24.359,6.59597,4.97225
785,7.88518,5.42391,2.41811,4.21837,9.38545,15.4729,4.17976,21.5498,13.5932,23.3331,25.6294,20.5858,8.15635,20.0856,29.9245,21.7266,29.6774,9.59799,34.9501,7.98575,13.9043,26.4067,4.33602,3.73342
786,6.97238,5.81516,4.08652,4.39674,10.2556,17.2426,3.53659,20.8801,14.4227,25.9242,27.2335,20.3801,6.51837,20.1141,29.2402,20.6277,29.7092,8.49739,34.7212,9.4403,14.0811,25.2528,5.14372,5.11012
787,7.04142,3.37265,4.37309,2.89955,10.2641,15.8942,5.46436,20.0449,13.1276,24.2783,27.2954,19.844,7.44673,19.2085,30.7622,22.1556,28.453,7.77482,34.3724,8.48005,13.7833,25.0683,6.80451,1.87974
788,7.00034,5.69256,5.21137,3.43389,9.80944,15.3374,2.71286,19.1098,15.0954,24.1264,29.658,20.0195,8.26967,18.8367,30.1644,22.0581,30.5851,7.96793,33.6674,7.88941,14.3758,26.7309,6.00727,3.36129
789,6.84014,6.88797,5.37394,3.08576,9.96569,15.7538,3.55218,19.383,12.6919,26.0812,29.3085,19.5588,7.9124,20.5666,29.2746,19.7355,27.6047,9.92218,34.933,9.54856,14.5281,25.4112,5.58992,5.08868
790,5.93721,4.00382,5.99662,4.12841,9.77899,14.8308,3.69273,21.1325,15.11,23.785,27.2958,20.6262,7.93622,20.2846,30.6722,23.182,27.577,9.99952,32.336,9.81269,14.4184,24.0949,6.00225,3.05906
791,7.24999,3.10577,4.10757,2.83414,10.4079,17.0128,4.07861,19.5309,13.3881,24.6266,29.1666,19.2732,7.86624,19.4441,30.3426,21.1016,28.5783,9.42813,32.717,9.24337,13.871,24.6297,4.52525,3.33273
792,6.59791,5.527,2.99266,4.38793,9.46063,17.0695,3.9438,20.1799,14.0676,23.3424,29.765,20.2982,9.19321,20.2379,29.0071,22.2542,27.7757,9.68784,33.8532,8.12687,12.7679,24.0526,6.25909,4.94955
793,7.17325,5.62972,4.20886,2.51586,11.5475,15.9901,2.73802,20.9487,15.4647,24.0122,28.6784,20.1966,6.75314,21.3777,29.9576,22.9648,28.1885,8.74589,34.5416,8.22527,14.394,24.4451,5.79827,5.20397
794,5.88784,3.4876,3.53931,5.48866,10.0645,18.2428,3.39753,20.6256,13.9271,26.551,28.2627,19.3612,7.09587,19.5508,32.0692,22.6491,30.7357,9.18553,33.1511,8.22137,13.4589,23.6383,5.54781,5.45484
795,7.63383,4.47414,3.75018,5.52132,9.93285,17.455,4.22212,19.6786,15.0483,24.6463,26.8836,19.8956,7.75673,19.8796,30.0157,21.1792,27.7975,10.5905,35.0573,9.61616,14.4586,25.0664,6.77704,4.92313
796,6.44063,4.63464,3.89438,2.85774,8.50303,14.9875,5.82535,19.1504,15.4001,24.0744,28.9314,19.9366,8.53794,17.3525,29.9096,21.9666,28.1291,11.1291,33.6472,9.40223,14.6003,26.0057,4.46869,5.26244
797,7.6236,5.32241,3.74744,5.138,11.0938,16.9647,3.6661,21.5345,14.6677,24.095,27.0209,20.9646,7.90482,21.438,29.6848,23.675,32.2897,7.18009,32.0432,9.86443,13.7839,24.2068,5.63295,5.12321
798,6.93553,5.13576,3.38847,5.87832,11.0021,15.4974,3.44919,19.4562,14.3789,26.056,27.707,20.5481,8.21856,20.1258,32.0174,22.8079,28.9744,8.16461,33.4687,9.76687,12.6262,26.5883,6.6549,2.5545
799,7.28642,4.18343,5.04455,3.50413,10.0763,16.0582,3.38654,22.6984,14.8324,27.9976,29.6418,20.7471,7.44074,19.6492,29.144,22.2179,27.5748,9.02068,34.6343,9.62421,14.2787,26.0683,4.60832,2.46591
800,7.7419,7.45343,2.37389,3.28481,10.7116,16.2276,2.87625,22.452,13.9619,23.6349,27.7124,18.9012,9.81856,19.5626,31.5004,23.8544,29.4022,8.65028,36.292,8.73959,12.5979,24.5763,4.51795,3.55669
801,6.52877,6.79238,3.92575,4.15121,10.4606,15.9459,3.97797,19.9002,14.9403,23.0661,28.8749,20.6353,6.64771,19.9326,31.4643,21.7126,28.3632,9.22787,33.6588,10.2957,14.8535,26.1669,6.02394,3.86713
802,6.66088,3.43882,2.10042,4.88391,10.9316,16.8467,6.23845,20.5132,14.4805,24.9023,28.692,19.5111,6.52519,19.895,31.1298,21.5552,29.1749,9.42681,34.3639,8.08639,13.456,26.0331,7.14771,3.11144
803,5.74885,5.9054,3.64034,3.64784,10.3467,14.7704,6.42641,20.8168,15.1648,24.6907,28.5148,20.9175,7.59876,19.2615,28.4098,23.2229,29.5894,7.53061,35.1993,10.7915,12.9479,24.8442,6.25225,3.78032
804,6.81224,3.54046,4.87693,4.19662,8.71306,15.2268,5.27488,20.0498,13.0196,26.0854,29.5187,20.9166,9.03447,19.7998,29.4681,23.1691,29.6962,8.22142,32.76,7.8028,16.2254,24.834,5.41772,3.85333
805,6.62501,5.16879,4.89878,4.60996,10.3973,15.3566,3.58249,19.4463,12.7023,24.8098,26.7231,20.858,6.7247,18.7513,29.0561,22.8963,30.2391,10.7708,33.1735,10.3357,15.6415,25.6116,5.91522,5.36971
806,9.55746,5.08686,3.60294,4.10123,9.01411,15.681,3.63243,19.697,14.3852,25.9761,29.3072,19.7613,8.58458,18.8561,29.0163,23.6088,29.1753,6.65609,32.6967,8.61329,14.4164,24.5672,6.71562,3.68961
807,7.01694,5.24891,4.14583,4.16413,9.26732,16.5515,4.5066,18.7403,13.9976,26.1586,29.6419,19.3943,9.29651,20.4591,30.0581,22.2204,28.8435,8.5291,33.8962,9.62108,15.5185,24.7913,7.00886,5.4387
808,6.43944,3.54927,4.5451,3.65514,10.4058,15.9988,3.4233,21.6151,13.8549,26.9728,28.3531,20.5147,9.0026,20.1426,30.5168,22.5918,28.1694,9.23411,34.8083,8.7135,14.275,25.4134,6.78313,4.61325
809,7.51629,5.9136,4.25899,3.97277,10.2809,14.6148,3.01016,19.4065,14.311,26.4923,27.447,20.5184,8.65673,20.3071,28.8484,20.7626,30.1266,7.55733,33.5146,9.13515,14.2699,24.9481,6.15278,4.94743
810,7.64689,4.02173,3.29722,4.62019,9.98946,15.9215,5.01999,19.641,14.0891,25.353,28.2674,20.047,8.61056,20.2945,28.2535,22.0889,29.5129,8.43846,34.1131,8.85922,13.4578,26.8737,7.09694,4.68138
811,6.09564,5.73701,4.16961,4.73217,9.9353,17.6785,5.0426,20.1321,13.9537,25.1679,27.4265,19.5074,9.97627,19.2902,30.7431,22.3191,29.1722,11.3074,34.0178,10.73,15.3648,24.4652,6.32426,4.02066
812,6.1703,5.31882,5.60395,4.09513,10.2807,16.4006,4.26394,19.4221,15.1242,24.3512,29.5752,21.1082,6.10326,19.5997,30.0893,20.6728,30.2239,6.32825,33.6939,8.99067,11.6752,24.6032,6.86096,3.83009
813,6.86728,4.9946,4.3421,5.9535,9.59607,16.0571,6.73192,21.5905,14.2638,25.9829,28.3561,20.1744,8.84167,19.4988,29.8881,22.0474,28.8357,7.30431,33.727,9.29083,12.2038,22.3326,7.71911,5.65068
814,6.25877,5.56957,4.05622,5.21579,9.75634,15.9612,3.40649,21.3078,15.0548,26.483,25.529,18.4012,8.40771,18.3705,30.231,20.7123,28.1644,10.7607,33.3221,10.3063,12.898,26.0165,4.90975,3.51076
815,5.9748,5.34883,3.48711,2.61216,10.4483,16.4365,3.47844,19.3861,15.3674,25.6025,28.4648,19.1654,8.86882,20.71,28.96,22.3503,30.0734,7.68456,34.3958,9.96932,14.6961,24.2841,7.07994,4.46796
816,8.00546,5.38743,4.56926,4.12586,10.9466,17.3198,2.67566,16.5974,14.1837,24.7493,26.9567,18.7603,7.76843,19.4335,31.4574,20.7474,29.1696,8.73965,34.0621,9.91461,13.1725,24.623,6.07099,2.25213
817,6.01003,4.97271,2.90539,5.94438,9.57025,15.7193,4.8296,19.9774,13.5704,25.0053,29.8114,21.5015,7.49473,19.2815,28.5022,22.0905,29.0708,9.17063,36.2891,9.27913,14.8328,26.0701,5.91487,3.26778
818,7.81625,4.51815,4.11481,1.19783,10.037,16.1365,5.0823,19.6821,12.8165,25.7165,28.1768,21.9291,8.54087,19.009,29.3583,19.5693,30.2015,8.011,35.6009,10.4185,13.7887,24.7375,7.24409,3.26558
819,7.92078,5.62187,4.37952,2.7488,9.37629,16.6371,3.73277,20.1008,13.6547,24.92,26.95,19.169,5.49746,20.8234,30.4663,22.354,29.1823,11.3979,33.9539,10.0959,14.9978,25.4553,4.99605,2.17415
820,7.01777,5.56909,4.46804,4.41151,10.7745,16.901,3.50278,19.8947,13.3649,24.7885,26.6531,18.7281,8.64522,21.0209,30.5125,21.3334,29.5344,7.91878,33.1555,10.8167,13.3384,23.8201,5.07209,4.99615
821,8.45932,5.69104,3.08139,3.18318,8.40618,15.2602,3.82826,19.9318,14.7244,25.96,27.9678,20.0637,7.46268,19.1607,29.5238,21.3163,29.2438,8.48333,32.928,8.99995,15.4575,24.5962,6.81683,3.74065
822,7.17776,4.84592,1.97143,4.79767,9.32097,15.2005,4.75101,22.4812,13.9841,25.4276,26.8877,21.0357,7.48411,19.5904,30.2023,23.6731,29.422,9.37258,32.792,8.06907,14.3511,22.8358,6.63169,3.14642
823,5.4154,5.5091,3.9396,1.39736,7.34128,16.5549,3.72347,21.1612,13.9635,24.4088,28.2742,21.3798,6.84771,20.639,29.3214,21.6902,29.5115,7.94294,33.3649,9.64478,13.6713,24.5893,5.86227,4.50445
824,5.11069,6.10467,3.77067,4.8703,11.0222,15.5598,5.22837,18.0742,14.0494,25.2057,27.665,20.5725,7.99236,18.757,30.1592,22.2406,27.4704,10.2474,35.63,9.26949,13.0081,25.6559,5.71823,3.39104
825,6.44421,4.7195,1.86875,2.86919,10.315,16.1768,2.8164,19.6633,12.9518,25.7575,26.0616,18.4995,8.18945,20.1723,29.9038,20.5917,30.7557,8.92181,33.1205,9.81933,16.3609,25.788,4.30131,3.88134
826,6.80266,3.55246,3.85237,5.44305,9.72267,12.1642,3.76513,20.9287,15.8301,24.1983,27.9044,21.2223,8.39047,18.9706,29.7966,21.6765,28.2004,10.4176,34.0622,8.56477,14.147,26.1393,7.50941,3.73461
827,6.18422,6.89004,4.07978,3.7368,8.90161,14.357,5.23073,20.5368,14.5902,25.9146,27.6146,20.732,6.29527,19.9721,30.0845,21.8784,29.0682,9.40373,33.4595,9.47274,15.9424,24.9757,6.67885,3.96904
828,7.6789,3.59965,3.42703,4.69193,9.80024,17.7405,3.12051,19.7266,13.4657,24.4796,28.0969,19.2765,7.86667,20.3462,30.4764,21.8475,28.8746,9.5755,32.9594,8.94897,12.9,26.5897,7.04221,4.20274
829,4.62601,5.52869,3.50475,3.91368,10.0314,15.4908,4.22858,18.2907,14.7389,25.3191,29.2348,20.553,7.0726,20.8173,29.2293,22.5438,29.0795,9.33545,33.3405,7.01322,14.4609,21.6921,4.97272,4.53825
830,7.84183,4.26501,4.13456,4.20088,8.57711,16.8596,3.75179,20.799,13.9569,26.0655,26.0851,19.8871,7.703,19.6141,30.3515,22.2363,30.0724,9.23716,33.2362,8.8139,13.3595,23.4211,5.21677,3.71247
831,6.68411,4.11811,4.27194,3.77802,9.35052,15.8543,5.25608,19.912,12.4319,23.9694,26.6178,19.0248,7.39039,20.3819,27.3214,21.2969,28.3068,10.4548,33.5592,10.124,14.2511,25.202,6.3508,2.10624
832,8.44382,6.49047,3.19394,3.72352,10.7933,15.607,3.45674,20.4157,13.8191,26.0692,25.1209,19.6781,5.62363,19.5475,30.0539,23.763,29.6474,8.00215,33.9781,8.00407,14.9233,25.514,6.74978,3.96183
833,6.05089,5.66321,1.50256,3.67002,11.6866,16.3477,4.17092,20.2975,12.9598,25.6425,26.8465,20.9948,7.62866,19.8963,30.1816,20.0377,28.4042,9.06285,35.3539,8.78261,14.6833,24.5172,5.99057,3.98337
834,7.2243,6.05403,4.44983,4.96377,9.97552,15.8373,3.71706,20.6425,13.6499,23.1196,28.013,20.3894,9.13966,19.9207,31.5933,22.2489,28.8554,8.01258,34.4506,7.35814,15.0478,26.7659,4.95824,4.19824
835,8.22779,6.11613,4.10855,5.2997,10.8444,16.1135,4.38,19.771,14.0692,24.8462,28.8983,19.2528,6.99608,20.4713,29.1593,22.8121,29.0453,8.96234,33.9264,8.69782,14.6464,25.793,6.80146,3.20065
836,7.10007,3.90867,4.55168,3.63687,10.2481,15.0757,3.43307,19.4505,13.0503,24.2083,29.1408,20.4586,9.01224,20.7699,30.2295,23.5657,27.6694,9.88738,34.5456,8.86849,14.0502,24.8712,4.35038,2.05726
837,6.44631,4.96141,4.18609,4.13219,9.58295,16.1308,3.51271,20.059,12.2805,25.2178,27.0764,21.5214,6.84173,19.7009,30.9395,22.7935,27.6663,8.94057,33.6479,10.0201,13.7434,23.8233,7.47449,1.6721
838,6.27911,5.27113,4.53087,3.50416,9.45566,14.4157,4.09312,21.906,13.8032,25.066,27.6525,20.2281,6.13273,19.1035,30.5761,22.7624,28.2636,10.1953,32.5666,7.85004,12.2576,26.4118,6.0488,2.70058
839,8.12215,4.53083,4.48973,4.7806,11.8203,15.7528,4.04569,20.6914,14.3428,25.6089,27.5898,18.8171,8.20703,19.7232,30.1295,22.4927,30.8228,8.53442,35.449,10.4348,12.8313,24.7029,6.43774,3.35899
840,7.38482,3.44443,5.72016,3.52684,10.0123,17.0444,3.34093,19.8312,13.5017,25.4987,27.5838,19.8722,7.37758,19.5515,32.6912,20.6456,28.1884,8.20419,33.6352,9.19641,13.1255,25.19,4.9051,2.24417
841,6.25966,5.96843,5.05018,4.14087,10.8025,16.5493,3.87,20.01,12.1871,26.2573,29.1625,19.1763,8.44012,20.5118,31.195,22.7354,29.7974,8.55828,33.9112,9.1402,15.0231,26.6394,6.62571,3.34844
842,5.49846,6.28364,5.9294,5.13525,8.69151,16.3999,3.04289,18.7971,14.012,27.6938,27.6884,18.9029,9.21886,19.5579,31.7658,21.704,27.1237,7.34693,32.9325,8.88979,14.4856,26.7711,5.77923,3.68425
843,8.32564,5.35933,4.71094,1.89215,10.0535,14.9707,5.1679,20.5493,15.6195,24.5582,28.2971,20.0526,8.62858,20.0043,27.5893,21.486,29.2621,7.23019,32.9132,8.1525,13.8227,25.9578,5.86308,4.16037
844,8.0128,6.87227,5.34568,3.22637,8.82902,16.7396,3.40559,20.8399,13.9385,27.6142,29.3489,19.0124,6.40698,19.6381,29.2602,21.2578,28.7289,10.0757,36.1041,8.87218,14.2655,25.0856,7.61684,3.12704
845,6.33974,5.52987,4.12101,2.40076,8.31151,14.9385,4.50491,20.2106,15.0367,25.2029,27.4917,20.6067,8.94191,19.7611,29.3399,21.7336,28.2177,8.58609,32.9505,9.00076,13.1406,24.4171,6.05038,3.90156
846,6.2023,4.69242,3.94897,3.64161,11.4574,13.9764,3.48661,19.6143,14.4285,23.5431,27.2236,20.9923,8.56948,19.3319,30.489,23.2203,29.3876,8.9864,34.9681,8.48593,14.4972,26.6401,7.36874,5.29957
847,6.08422,6.11428,3.69565,3.48023,8.76597,17.4101,4.38247,19.8642,14.4514,24.7019,28.2255,20.3695,7.60096,19.1476,30.7586,21.8407,30.5976,8.41642,32.7993,8.78721,14.7366,24.3886,7.01129,4.17296
848,6.89354,2.95518,4.0697,4.85475,9.0306,14.7857,4.10176,20.3122,15.3376,25.3199,26.7791,19.917,7.02197,20.4658,28.7422,21.0168,26.9091,11.0842,32.7149,7.82701,15.4003,25.9908,6.84853,4.05071
849,6.68982,5.25503,3.76177,4.07607,10.8949,15.9707,4.89977,21.4449,14.3042,24.4277,28.0309,20.9364,8.95541,19.5852,32.3544,22.2272,28.7164,7.85447,34.1135,9.82929,15.5525,25.9546,6.30587,2.89027
850,7.172,3.54657,4.29564,4.50324,11.3449,15.7759,3.48117,21.6467,14.4399,23.3941,27.3383,19.6981,7.94752,20.3759,32.6667,22.3542,29.637,9.9057,34.9191,8.27174,13.5124,25.0688,6.34233,1.49595
851,7.71833,4.96661,1.89797,5.7535,9.22638,16.6333,2.10495,19.398,15.374,26.0837,27.9475,18.0068,9.76584,19.3284,31.3923,22.1592,28.1598,8.79524,34.2291,7.95572,13.2722,24.156,6.28054,5.03179
852,6.38559,4.88231,3.04606,3.24863,10.1635,15.0449,4.05294,19.7421,13.4341,23.8217,27.3612,19.5628,6.41145,19.321,30.5087,23.1181,29.4923,7.15066,33.863,7.33374,14.975,27.8608,6.244,4.15886
853,7.94668,4.86502,3.06133,3.25688,11.1779,16.7713,1.80052,19.0236,13.6313,25.4344,28.129,20.1618,5.7333,19.7676,29.7037,22.0371,30.0308,8.33057,34.5797,8.78628,13.3689,26.3998,7.44002,4.99472
854,6.79773,4.18178,5.48891,4.08014,11.483,16.2448,3.61527,20.0146,13.637,24.4286,29.9612,19.2966,6.8482,19.7613,28.3107,20.7628,29.5873,8.42487,34.8041,9.59364,13.8023,23.5724,5.42681,4.62217
855,7.17753,5.19191,4.08871,4.47783,10.2997,15.3889,4.07169,20.6464,14.4373,24.7274,28.8058,21.0939,8.86082,20.0421,28.4958,21.2217,29.1292,9.48406,33.4906,8.42437,13.4395,25.1402,5.66154,3.1769
856,8.12313,3.6007,5.11775,3.38247,11.0507,14.8537,2.70899,19.459,13.2331,25.4509,29.1539,20.4327,6.84632,19.5261,29.5943,18.7712,28.0684,9.42786,33.1218,8.65143,13.1012,26.4312,7.07846,5.50979
857,6.69058,4.02982,3.09916,5.07176,10.052,17.8996,4.18606,20.451,13.5778,26.765,28.3374,20.4741,9.03124,22.0686,30.5865,21.1062,28.8025,8.49129,32.2012,8.72803,14.3093,24.317,6.2883,3.30674
858,8.55872,5.0711,2.52417,4.71443,8.38167,16.273,4.44232,20.4471,15.2192,24.3782,28.5728,20.0959,7.50548,20.776,30.3245,21.3004,30.2169,7.53458,33.9431,9.07224,14.5249,24.4312,7.25285,4.87733
859,7.22551,7.71664,3.31332,4.84273,9.37916,14.9106,3.85584,21.4925,13.4962,26.1698,28.517,20.5648,7.16795,19.7047,28.2866,20.6898,28.9412,9.04465,35.4568,9.92725,10.7521,23.9068,4.98257,2.55731
860,7.52736,4.35799,4.72373,4.94552,9.25755,15.4873,5.53203,21.9756,14.7722,24.756,27.0044,20.325,8.32943,20.5773,29.2084,23.0539,28.5032,9.67268,33.813,10.3898,13.42,23.8687,5.02366,4.13478
861,6.0298,5.86526,4.40787,4.72449,9.72156,17.4128,3.28324,20.4648,15.8941,26.0678,28.6332,19.9884,7.1702,20.5911,29.1103,20.2932,29.9315,8.19165,35.627,10.1822,14.0855,26.3425,7.26665,5.85375
