real_name,obs_e:221457.0_n:8184523.0_x:221457_y:8184523,obs_e:223413.0_n:8178296.0_x:223413_y:8178296,obs_e:228433.0_n:8192778.0_x:228433_y:8192778,obs_e:229788.0_n:8193427.0_x:229788_y:8193427,obs_e:231595.0_n:8198480.0_x:231595_y:8198480,obs_e:231694.0_n:8197619.0_x:231694_y:8197619,obs_e:233194.0_n:8190440.0_x:233194_y:8190440,obs_e:233837.0_n:8195775.0_x:233837_y:8195775,obs_e:233908.0_n:8189011.0_x:233908_y:8189011,obs_e:234195.0_n:8198194.0_x:234195_y:8198194,obs_e:235327.0_n:8184950.0_x:235327_y:8184950,obs_e:235614.0_n:8190354.0_x:235614_y:8190354,obs_e:235682.0_n:8187652.0_x:235682_y:8187652,obs_e:236163.0_n:8190958.0_x:236163_y:8190958,obs_e:236538.0_n:8191417.0_x:236538_y:8191417,obs_e:236616.0_n:8177416.0_x:236616_y:8177416,obs_e:236686.0_n:8192411.0_x:236686_y:8192411,obs_e:237006.0_n:8202926.0_x:237006_y:8202926,obs_e:237454.0_n:8185525.0_x:237454_y:8185525,obs_e:237496.0_n:8190167.0_x:237496_y:8190167,obs_e:238665.0_n:8188244.0_x:238665_y:8188244,obs_e:238954.0_n:8189678.0_x:238954_y:8189678,obs_e:239587.0_n:8185586.0_x:239587_y:8185586,obs_e:239760.0_n:8190677.0_x:239760_y:8190677,obs_e:240931.0_n:8186974.0_x:240931_y:8186974,obs_e:241878.0_n:8190407.0_x:241878_y:8190407,obs_e:244750.0_n:8189532.0_x:244750_y:8189532,obs_e:244814.0_n:8189459.0_x:244814_y:8189459,obs_e:245486.0_n:8201343.0_x:245486_y:8201343,obs_e:247863.0_n:8185501.0_x:247863_y:8185501
92,0,5.2e-05,0,1e-06,0,0,0.010225,3.9e-05,0.031843,0,0.347228,0.024007,0.144556,0.020845,0.018738,2.46057,0.012074,0,0.354077,0.032676,0.144039,0.048443,0.35771,0.027418,0.256873,0.027385,0.025906,0.026208,0,0.052133
93,25.2536,0.044007,4.48241,2.46573,0.004092,0.024005,1.51386,0.137444,0.630452,0.004275,0.000827,0.202703,0.029107,0.133089,0.100941,0,0.093839,0,3e-05,0.023591,0.000407,0.001698,0,0.000936,0,3e-06,0,0,0,0
94,0,0.000692,0,0,0,0,0.023944,5e-06,0.266525,0,11.8533,0.403135,3.32238,0.345156,0.284261,103.718,0.104436,0,18.9894,1.52875,7.05034,3.24641,21.7106,1.72584,11.8868,1.74261,0.815092,0.812385,0,0.138709
95,0.346877,7.89137,0.152951,0.195989,0.001526,0.006361,1.58904,0.113333,2.34518,0.011705,5.62961,1.54897,3.05023,1.34157,1.19188,7.89683,0.875749,5e-06,4.09713,1.44788,1.80529,1.39577,2.68626,1.04698,1.61503,0.6942,0.271503,0.268543,1e-05,0.050532
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,2e-06,0,0.000263
97,3.86625,38.5013,2.35484,2.65932,0.088771,0.237509,12.3908,1.70962,17.8266,0.311857,26.7883,11.8785,21.3368,9.59075,8.18302,47.6306,6.23175,0.001306,24.2201,10.7158,15.2138,10.2253,20.8941,7.14796,13.8335,5.67368,3.69194,3.67479,0.001637,1.71278
98,0.042917,0.009172,11.9773,28.4991,57.8907,61.8549,60.3444,77.8621,55.086,77.8738,16.8267,76.0734,55.9201,78.2893,78.9797,0.039636,79.3617,73.9937,36.3925,78.479,74.4103,78.5418,45.7342,79.2359,66.6777,78.919,75.4188,75.0703,75.4758,13.2104
99,0,0,0,0,0,0,0.000115,3e-06,0.000658,0,0.012946,0.002246,0.00808,0.002763,0.003003,0.079133,0.001831,0,0.06327,0.012938,0.061008,0.041165,0.206078,0.039701,0.244287,0.098409,0.23492,0.242808,4e-06,0.857761
100,0,0,1e-06,1e-05,1e-06,4e-06,0.012282,0.00092,0.039558,0.000125,0.254528,0.078533,0.17505,0.084584,0.085661,0.777148,0.061912,3e-06,0.534054,0.187117,0.418335,0.316434,0.85842,0.290207,0.835335,0.431311,0.70383,0.719233,0.001199,1.40808
101,1e-06,0.000632,0.004473,0.02486,0.00217,0.007378,2.02579,0.284239,3.64471,0.059195,8.41957,3.96517,6.54447,3.81014,3.64612,12.8288,2.97014,0.001345,9.28195,5.28864,7.82738,6.51816,9.8338,5.71206,9.24439,6.47803,7.31837,7.38137,0.051896,9.46887
102,0,0,0,0,0,0,0.000599,4e-06,0.006006,0,0.261172,0.034474,0.162014,0.047835,0.055528,2.00344,0.030677,0,2.10465,0.357334,2.34249,1.53405,9.14681,1.51864,11.6083,4.24748,10.0304,10.37,4e-06,32.9694
103,1.168,5.31259,0.886373,0.910415,0.071527,0.133648,4.0969,0.553577,5.8874,0.134632,10.0306,4.21675,7.18009,3.53228,3.05993,6.48386,2.27356,0.002483,7.75113,3.8269,4.67924,3.47569,5.30139,2.44769,3.40892,1.56879,0.63422,0.623027,0.000923,0.149051
104,0.209096,2.09158,0.644414,1.02371,0.04713,0.123665,16.1085,1.73443,26.074,0.275014,46.4858,24.9148,38.88,22.7187,20.7958,28.147,15.8835,0.001582,47.0049,28.1278,36.3867,29.3096,41.5012,23.1141,32.9142,18.388,9.47845,9.33114,0.003608,1.72861
105,20.9756,13.2767,16.2324,14.4288,5.93595,7.12071,13.387,7.90648,13.015,4.92031,10.1206,10.0657,10.4742,9.04975,8.34179,1.44936,7.64504,0.580483,7.04955,7.50741,6.06778,5.67379,4.14879,4.58465,3.1135,2.52292,0.764068,0.737273,0.044405,0.049414
106,0,0,0,0,0,0,3e-05,0,0.000561,0,0.044922,0.008106,0.037514,0.014634,0.020026,0.238092,0.011406,0,0.692341,0.174444,1.21554,0.924393,3.81501,1.0337,5.5686,2.6085,4.71626,4.82786,0,7.67412
107,2.68432,3.50578,0.222341,0.137784,0.004685,0.009899,0.16802,0.022759,0.18539,0.003745,0.179923,0.086834,0.126029,0.065302,0.051991,0.014581,0.037651,4e-06,0.067875,0.046568,0.034719,0.024911,0.020005,0.012635,0.00803,0.0029,0.000175,0.000162,0,0
108,4.42269,1.4568,1.91858,1.64367,0.83054,0.925301,1.11429,0.772749,0.951673,0.516111,0.475536,0.660976,0.581686,0.572061,0.512875,0.023884,0.480146,0.062847,0.258084,0.380049,0.227542,0.222845,0.10769,0.16709,0.071878,0.06316,0.010802,0.010249,0.001268,0.000295
109,0.000285,0.636887,0.000424,0.001011,1e-06,9e-06,0.123253,0.001467,0.23124,4.4e-05,1.13101,0.170906,0.314039,0.130565,0.09889,3.16738,0.044534,0,0.660772,0.185042,0.261952,0.200206,0.431224,0.118013,0.269611,0.079494,0.035216,0.035567,0,0.026657
110,0,0.012833,1e-06,8e-06,0,0,0.014641,5.9e-05,0.038517,1e-06,0.433736,0.02202,0.158467,0.019011,0.017122,3.53186,0.011096,0,0.40757,0.024593,0.092126,0.028833,0.368877,0.020479,0.151523,0.019408,0.015619,0.015676,0,0.012323
111,1.70718,1.34844,3.91049,4.01422,2.92185,3.22799,4.36899,3.75711,4.41469,3.15403,4.3829,4.26398,4.37271,4.19368,4.13757,2.14862,4.04896,1.31953,4.24586,4.14241,4.11254,4.02726,3.98149,3.87421,3.79613,3.53946,2.8062,2.78597,0.727975,1.29927
112,0,0,0,0,0,0,0,0,0,0,4.3e-05,7e-06,7.5e-05,7.1e-05,0.000235,0.003145,0.000117,0,0.145908,0.021543,0.611003,0.342958,3.27247,0.371511,4.02264,1.98796,3.6565,3.67963,0,16.8062
113,9.55315,4.69867,2.04804,1.40029,0.278685,0.348361,0.758346,0.294754,0.651704,0.145899,0.348389,0.336167,0.349504,0.266859,0.225934,0.016495,0.196098,0.005314,0.144218,0.168565,0.10087,0.089791,0.047239,0.058448,0.025327,0.016613,0.001733,0.001625,3.4e-05,1.7e-05
114,0,0,0,0,0,0,8.2e-05,0,0.001903,0,0.272674,0.018202,0.139515,0.027905,0.033894,5.00814,0.015755,0,3.15914,0.344365,3.18749,1.83953,14.6015,1.6936,16.6806,4.46726,9.04637,9.36323,0,23.2504
115,0.237934,2.777,0.686687,1.04295,0.071141,0.159976,17.3843,1.70821,32.2287,0.321435,84.489,32.428,61.1708,29.7267,27.2061,93.4865,19.6652,0.005143,96.8436,43.3938,69.1182,51.8923,97.0705,40.3478,76.5864,36.8732,25.2159,25.1388,0.016641,13.0173
116,2.36176,1.64551,2.93637,2.78216,1.76643,1.98086,2.71277,2.12852,2.70451,1.59562,2.54838,2.44796,2.5221,2.33696,2.24694,0.410689,2.1394,0.314924,2.16596,2.15063,1.95603,1.85832,1.62222,1.62789,1.34615,1.15073,0.509581,0.495679,0.04219,0.028984
117,0,0,0,0,0,0,0,0,1e-06,0,9.6e-05,1e-06,1.2e-05,1e-06,1e-06,0.006133,1e-06,0,0.000112,4e-06,1.7e-05,7e-06,0.000133,4e-06,4.6e-05,4e-06,4e-06,4e-06,0,1.1e-05
118,2.77184,0.94626,19.7077,25.3715,10.9351,15.4989,40.7742,32.7028,36.6959,18.0663,12.6737,41.8792,28.2896,42.435,42.2536,0.113794,42.1412,1.13393,11.865,36.4197,22.6583,28.1249,7.10762,27.0635,8.05033,14.6771,2.78666,2.60499,0.142551,0.018993
119,0,0.002043,0,1e-06,0,0,0.053385,4.4e-05,0.312082,0,3.8276,0.250726,1.5436,0.199097,0.163932,24.6909,0.081527,0,3.89744,0.41619,1.48818,0.590383,3.78932,0.32981,2.26159,0.301232,0.200328,0.201004,0,0.090885
120,0.003051,0.294184,3.4e-05,3e-05,0,0,0.001946,5e-06,0.00533,0,0.031425,0.001867,0.008572,0.001122,0.000739,0.046746,0.00031,0,0.011519,0.001363,0.002358,0.001016,0.003656,0.00036,0.000987,9.4e-05,6e-06,6e-06,0,0
121,3.9e-05,0.008329,0.006565,0.036824,0.001823,0.009196,10.5555,2.56017,18.5711,0.2723,16.5049,54.3934,39.1847,69.0182,77.8774,1.67323,77.8787,0.000364,36.6819,92.1574,87.2317,102.611,50.2662,106.971,78.4933,106.067,78.3037,76.3249,0.087589,1.56776
122,0,6.8e-05,4.3e-05,0.000213,4e-06,2e-05,0.362797,0.008697,1.59261,0.000417,13.0524,5.29534,12.3311,6.7521,7.58123,15.1998,5.13784,1e-06,48.9727,24.9094,70.4056,61.123,114.61,63.3941,149.168,101.184,96.106,95.9113,0.000405,35.9167
123,0.000385,0.001222,0.522034,1.53896,1.66343,2.42096,13.4552,11.6756,16.7423,8.00574,16.7691,27.3515,25.2773,30.035,31.5004,3.02998,31.2432,3.73283,29.2369,35.6292,38.5356,39.5178,37.1449,40.552,41.6383,42.4893,43.4499,43.4689,19.3829,41.0416
124,0.205565,0.34651,0.891445,1.2404,0.895426,1.11587,3.52951,2.66043,4.09565,1.87151,4.31786,5.43931,5.26322,5.83107,6.06003,2.35481,5.94616,0.807924,5.68809,6.87266,7.32144,7.71818,6.58317,8.06388,7.56173,8.42827,7.53821,7.49395,1.6993,4.26734
125,0.043889,2.47451,0.007428,0.008569,6.8e-05,0.000231,0.285395,0.004816,0.714393,0.000326,4.05696,0.412598,1.51679,0.302458,0.234415,18.3954,0.12658,0,3.0962,0.460419,1.00421,0.515313,2.28686,0.280837,1.08101,0.199284,0.097555,0.09766,1e-06,0.05997
126,0.1595,0.170374,19.173,32.5201,34.2012,38.9968,51.2471,51.1454,51.3815,48.3432,43.637,52.733,52.0871,52.7616,52.7596,3.99194,52.7265,33.6206,50.7167,52.7874,52.7891,52.7889,52.0708,52.7655,52.7306,52.7247,52.5058,52.4941,39.8401,40.5227
127,0,0,0,0,0,0,0,0,1e-06,0,0.001754,7e-06,0.000264,8e-06,9e-06,0.5132,2e-06,0,0.032522,0.000378,0.01848,0.005794,0.317703,0.00423,0.335777,0.023818,0.058226,0.061258,0,0.155411
128,1.6e-05,0.011254,0.001543,0.005964,0.000105,0.000496,1.04393,0.047688,2.41783,0.004415,8.65199,2.46608,5.20099,2.2426,2.03583,18.9354,1.39186,1.3e-05,9.44161,3.54711,5.93094,4.48477,10.0533,3.62672,7.75454,3.91975,3.99591,4.03524,0.000911,5.45714
129,0,0,0,0,0,0,0.002369,2.5e-05,0.017676,1e-06,0.505503,0.070046,0.296328,0.088074,0.096376,4.1675,0.055104,0,2.75726,0.484349,2.5673,1.65797,9.13223,1.5499,10.3695,3.78347,8.39566,8.66972,2.4e-05,27.6716
130,7.33912,1.91378,23.9012,23.582,22.502,22.5902,22.7788,22.4576,22.6303,22.265,20.4044,22.3891,22.2,22.3321,22.2939,0.307667,22.2802,17.5139,20.0427,22.0863,21.1734,21.4198,17.6181,21.0508,17.5558,18.477,12.9198,12.7197,8.01501,1.06413
131,0.020508,0.008461,1.29246,2.82821,5.78573,7.05969,8.57446,23.5694,7.17473,21.3538,1.76545,20.6348,7.33252,29.4941,37.4806,0.032092,49.6608,10.6407,3.65392,32.2508,17.806,34.4808,4.66484,54.2093,10.4108,49.8471,21.086,20.0505,18.4414,0.753979
132,12.4453,30.6542,13.9012,15.9678,0.770916,1.97799,41.4543,10.8308,46.3364,2.61625,57.4963,38.9836,47.3686,35.4201,32.3586,36.9465,26.6633,0.007844,47.8303,35.398,37.7888,32.0919,39.2115,24.6292,29.9115,16.693,7.22377,7.05296,0.004549,0.298268
133,12.2525,15.7786,3.87957,3.36277,0.365182,0.621376,5.81186,1.47344,6.59506,0.439363,7.65484,4.54739,6.00838,3.89292,3.43932,2.95342,2.80989,0.005625,4.87784,3.51245,3.33518,2.74767,2.80356,1.9566,1.80855,0.970677,0.232239,0.224029,0.000383,0.014382
134,1.5e-05,0.000246,0.002686,0.008475,0.003586,0.007002,0.376813,0.128688,0.741738,0.045455,1.76357,1.91913,2.34168,2.41713,2.75466,1.14127,2.48503,0.006838,5.16135,5.06539,8.85805,9.17237,11.1398,10.7074,16.6635,17.3295,24.6666,24.8663,0.36094,25.9361
135,0.00129,0.266248,0.00768,0.018939,0.00019,0.000863,2.41471,0.070168,5.90876,0.004669,23.442,5.60001,13.4419,4.91876,4.34506,48.5448,2.81943,4e-06,24.5133,7.79055,13.9072,9.5826,23.9116,7.05493,16.9454,6.69262,5.08294,5.10178,0.000119,3.42299
136,8e-06,0.000839,0.128962,0.616641,0.381136,0.738583,13.62,7.08034,18.9237,3.59645,25.9861,24.851,27.7806,25.6447,25.9116,16.6486,24.337,0.739974,32.9097,29.8511,32.7058,32.0031,35.3768,31.8509,34.8895,32.8382,33.7791,33.8376,7.71892,38.7667
137,0,0,0,0,0,0,0.009993,0.000297,0.066485,1.1e-05,0.888337,0.374596,0.868891,0.497352,0.561441,1.8074,0.399515,0,3.95754,1.61047,4.16217,3.25045,7.46454,3.04912,7.62326,4.70597,6.66658,6.75105,0.000753,10.6814
138,12.454,16.1249,2.23388,1.68666,0.162973,0.268927,2.01629,0.454577,2.18642,0.131505,2.41358,1.34981,1.83234,1.07579,0.891798,0.975244,0.677478,0.00127,1.38135,0.861087,0.772352,0.567077,0.651612,0.341401,0.328167,0.136772,0.025894,0.024808,2.7e-05,0.000726
139,0.070233,0.097315,0.859221,1.51019,1.42136,1.91529,6.49031,8.03,7.08613,5.70758,4.78581,14.8896,9.34916,19.079,22.4653,0.899759,25.6438,2.09869,8.04506,23.8829,19.7451,28.4885,10.4363,37.575,17.05,40.0547,27.0462,26.3226,8.48339,3.8783
140,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,4.7e-05,0,0,5.2e-05,3e-06,3.9e-05,1.6e-05,0.000552,1.5e-05,0.000707,0.0001,0.000766,0.000802,0,0.007147
141,0.003199,0.223136,0.009746,0.020827,0.000349,0.001287,1.0435,0.047844,2.11933,0.004264,8.21508,1.91876,4.08415,1.71575,1.54628,18.4226,1.07707,9e-06,7.78317,2.43242,3.88435,2.83492,7.29823,2.24854,4.74793,2.18011,1.82141,1.82966,0.000113,1.6184
142,0.753889,7.69973,0.444643,0.470413,0.026101,0.054014,2.67927,0.282574,4.07845,0.060555,7.85007,2.94081,5.46745,2.44142,2.09285,15.9189,1.47833,0.000912,7.04227,2.93847,4.33595,3.02994,6.22789,2.11604,4.44512,1.70725,1.17881,1.18265,0.001043,1.06806
143,29.3979,3.65819,7.43416,5.07008,0.125074,0.2922,4.48573,0.729992,3.32066,0.096826,0.39013,1.57408,1.00619,1.15151,0.904191,0.000118,0.735442,1.9e-05,0.092742,0.48387,0.117045,0.138614,0.009244,0.078116,0.004245,0.006317,3e-05,2.5e-05,0,0
144,0.34959,10.616,0.112328,0.136933,0.001636,0.005343,2.54556,0.091828,4.93574,0.008206,15.5658,3.07914,7.90429,2.40042,1.96292,36.6282,1.23497,1e-05,12.0538,3.08271,5.13629,3.13818,8.89047,1.95939,4.85483,1.36845,0.641125,0.637173,1.5e-05,0.238112
145,0.000387,0.001211,0.381788,1.16749,1.36487,1.98291,8.26754,8.30386,9.38921,6.07266,7.41275,14.251,12.4126,15.193,15.6328,0.716837,15.6541,2.70994,12.5548,16.3711,16.6106,16.9495,15.1125,17.0826,16.8545,17.2192,17.2429,17.2418,9.47752,13.9019
146,0.015827,0.887018,7e-05,6.8e-05,0,0,0.038241,4e-06,0.128007,0,0.264786,0.024883,0.140626,0.012228,0.007361,0.004514,0.002757,0,0.051707,0.011146,0.00936,0.004684,0.002893,0.001325,0.000357,6e-05,0,0,0,0
147,0.385979,0.446835,3.2706,5.81157,3.49564,5.44165,32.4483,34.5573,34.3938,17.5981,16.2683,83.3726,41.8553,113.438,139.599,1.51912,167.271,2.09267,26.309,139.829,89.7223,156.917,29.0752,232.159,51.8789,200.09,62.7771,59.235,4.90282,1.77536
148,0,0,0,0,0,0,8.8e-05,0,0.000983,0,0.045489,0.00575,0.024818,0.007456,0.008236,0.496909,0.004774,0,0.275585,0.036774,0.218591,0.124441,0.728605,0.108166,0.764547,0.315327,0.739584,0.756188,0,3.47141
149,0.002753,0.128982,0.038856,0.095191,0.003625,0.01168,7.14288,0.478757,16.0876,0.057481,51.4265,20.4264,39.2147,19.8454,18.8312,61.9775,13.6234,0.000319,69.8131,32.7119,54.7184,42.5355,78.8359,35.1894,67.9216,36.4923,31.0194,31.0801,0.007143,19.5205
150,0.000973,0.005034,1e-06,1e-06,0,0,7e-06,1e-06,9e-06,0,1.1e-05,6e-06,8e-06,5e-06,5e-06,0,4e-06,0,5e-06,5e-06,4e-06,4e-06,2e-06,3e-06,1e-06,1e-06,0,0,0,0
151,14.9839,0.488501,1.94554,1.06241,0.022556,0.046927,0.357753,0.063016,0.194622,0.008798,0.010809,0.06711,0.031825,0.045705,0.034243,1e-06,0.029092,2e-06,0.001557,0.012665,0.001848,0.002325,9.7e-05,0.00113,3.6e-05,4.9e-05,0,0,0,0
152,0,0,0,0,0,0,0.000272,2e-06,0.001954,0,0.066756,0.00559,0.029714,0.006371,0.006528,1.00378,0.0034,0,0.308722,0.035156,0.221746,0.125316,1.02417,0.107855,1.07312,0.285925,0.734051,0.764642,1e-06,3.5147
153,0.000195,0.013416,0.002134,0.006228,9.5e-05,0.000405,2.33995,0.050889,8.16513,0.002775,50.5915,15.5573,39.5293,16.4677,16.2513,98.0165,10.0221,3e-06,113.357,45.4405,114.843,86.3861,178.022,72.6608,178.072,86.4529,52.6157,52.0747,0.000154,12.2899
154,0.058191,0.010228,0.000406,7.2e-05,0,1e-06,1.4e-05,2e-06,1e-05,0,2e-06,6e-06,5e-06,4e-06,3e-06,0,2e-06,0,0,1e-06,0,0,0,0,0,0,0,0,0,0
155,3.02506,0.994048,42.6838,55.519,66.9448,69.2649,67.0566,78.0997,62.5319,76.9193,34.6992,73.5868,59.0562,75.9358,77.117,1.68898,78.5709,65.4883,43.6798,74.3283,65.8075,72.2396,44.0992,74.2659,54.0628,69.9084,56.1334,55.4485,54.1252,14.1106
156,0,8e-06,0,0,0,0,9e-06,0,8e-05,0,0.003496,5.3e-05,0.000703,3.7e-05,2.7e-05,0.178532,1.1e-05,0,0.004067,0.000125,0.000871,0.000253,0.00452,0.000103,0.002107,0.000114,0.000102,0.000105,0,0.00031
157,5.1993,3.06051,14.3563,16.157,14.1901,15.3994,18.8597,18.6844,17.9879,16.3959,12.1977,19.299,16.5792,19.4984,19.5381,2.33243,19.634,9.28574,12.7004,18.5531,16.1089,17.2457,11.4756,17.1334,12.3904,14.7116,10.14,9.9867,6.01852,2.76536
